Cleared/Open Items Symbol,Account,Reference,Trading partner,Document Number,Document type,Assignment,Business Area,Credit control area,Document Date,Posting Date,Special G/L Ind.,Net Due Date Symbol,Amount in Local Currency,Local Currency,Clearing Document,Text
,1018504,9019511,,1200048507,F6,,5100,5000,Thu Feb 23 2023 05:30:00 GMT+0530 (India Standard Time),Thu Feb 23 2023 05:30:00 GMT+0530 (India Standard Time),,,9.85,USD,,
,1018504,9019512,,1200048508,F6,,5100,5000,Thu Feb 23 2023 05:30:00 GMT+0530 (India Standard Time),Thu Feb 23 2023 05:30:00 GMT+0530 (India Standard Time),,,9.85,USD,,
,1018504,9019513,,1200048509,F6,,5100,5000,Thu Feb 23 2023 05:30:00 GMT+0530 (India Standard Time),Thu Feb 23 2023 05:30:00 GMT+0530 (India Standard Time),,,19.5,USD,,
,1018504,9019563,,1200049162,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,12.74,USD,,
,1018504,9019564,,1200049163,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,19.7,USD,,
,1018504,9019565,,1200049164,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,48.45,USD,,
,1018504,9019566,,1200049165,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,9.85,USD,,
,1018504,9019567,,1200049166,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,19.85,USD,,
,1018504,9019568,,1200049167,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,12,USD,,
,1018504,9019569,,1200049168,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,34.6,USD,,
,1018504,9019570,,1200049169,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,28.86,USD,,
,1018504,9019571,,1200049170,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,2.66,USD,,
,1018504,9019572,,1200049171,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,19.5,USD,,
,1018504,9019573,,1200049172,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,483,USD,,
,1018504,9019574,,1200049173,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,24.75,USD,,
,1018504,9019575,,1200049174,F6,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,29.7,USD,,
,1018504,8125943,,1200049506,F1,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,-482.65,USD,,
,1018504,8125945,,1200049508,F1,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,-59.35,USD,,
,1018504,8125946,,1200049509,F1,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,-201.3,USD,,
,1018504,8125949,,1200049512,F1,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,-468.89,USD,,
,1018504,8125952,,1200049515,F1,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,-19.7,USD,,
,1018504,8125954,,1200049517,F1,,5100,5000,Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),Fri Feb 24 2023 05:30:00 GMT+0530 (India Standard Time),,,-274.25,USD,,
